,short_window,long_window,regime,cumulative_return,sharpe
113,17,93,,2.8607745605468744,0.6059667069147628
114,20,120,,2.850583308410644,0.5826585987028574
115,12,42,,2.8355112261199924,0.6331980407297817
116,25,87,,2.833961683807394,0.5856792728983479
117,28,140,,2.8281401951599103,0.5445407275173413
118,15,37,,2.8262905573272867,0.6317520383256079
119,13,39,,2.810921831741333,0.6277891671424222
120,27,67,,2.803065956344605,0.5830228697575701
121,29,101,,2.8013412251281626,0.5732809657465094
122,22,110,,2.7982271357727018,0.5741212683532094
123,20,110,,2.7957228578948983,0.5741425533929612
124,26,117,,2.78773828186035,0.5601306644118902
125,8,44,,2.78534590942383,0.6214984203780034
126,24,108,,2.7831498457336536,0.5720812135357516
127,20,30,,2.7823104615020937,0.6228057652141299
128,22,132,,2.7812114615631187,0.5582625041265734
129,26,91,,2.779937678146362,0.5724390737391692
130,25,137,,2.77308633522033,0.5428496239537095
131,23,92,,2.7677603739166377,0.5723153459054495
132,29,159,,2.7626580585479683,0.5284867665244009
133,11,38,,2.758500194778437,0.6176032911624808
134,16,96,,2.7582761772918762,0.5853441422026747
135,26,78,,2.7551175028991692,0.5746742696356376
136,24,96,,2.7518527024841255,0.5665884451829157
137,25,112,,2.75179805725098,0.5545574682514294
138,24,84,,2.74045723869324,0.5712676461658943
139,27,94,,2.740034819183347,0.5638282953514259
140,23,126,,2.735830180282587,0.5490518131055834
141,29,87,,2.7331382620239384,0.5623528882271659
142,22,121,,2.731703238906866,0.5521545165751744
143,24,144,,2.725224573593134,0.5337379821200425
144,29,72,,2.7241239659881584,0.5681258966491457
145,23,115,,2.721973139190674,0.5512938981396148
146,21,84,,2.721797454605104,0.5746422532264776
147,26,104,,2.716942309875486,0.5544163822772703
148,22,99,,2.6999813417816196,0.557232923953754
149,21,105,,2.687815772399903,0.5531622131004519
150,25,100,,2.6775054730224555,0.5511405344899499
151,28,126,,2.6773540760040193,0.5245859751060999
152,27,135,,2.675055876388549,0.5247210915898848
153,18,27,,2.6647422389221274,0.5942176564599954
154,26,143,,2.6549614643859814,0.5194078106652251
155,28,70,,2.6472955670928826,0.5525510298422115
156,26,130,,2.645580240402216,0.5170418933540898
157,15,30,,2.636908030014034,0.5877375343301678
158,27,162,,2.615570165634155,0.5010296384190666
159,13,32,,2.6113159862518303,0.5819500300593164
160,12,36,,2.605885380630487,0.5825586277525557
161,29,174,,2.5849617961120623,0.4797867391328826
162,22,88,,2.582092552413936,0.5357196292100055
163,23,138,,2.5793005726623512,0.5032195725983877
164,23,103,,2.5726245066070472,0.5276212603316547
165,24,120,,2.571586110687259,0.5159268116701987
166,14,35,,2.5667382955932614,0.5728527845824763
167,21,94,,2.5496678918457008,0.5279168156442673
168,18,108,,2.545502957077016,0.5268486483577954
169,27,108,,2.5423339389038127,0.5123966143111442
170,25,75,,2.534012534408567,0.5268987948505105
171,28,98,,2.525181211853033,0.515003183535792
172,19,28,,2.5233712562179473,0.5614768792710959
173,7,42,,2.5212941926193144,0.5625493221795397
174,5,12,,2.509198645477293,0.556574490147893
175,28,112,,2.4993014793395925,0.491123671956623
176,16,32,,2.494261589088443,0.5547190100556411
177,6,12,,2.492502604942325,0.5561243427035356
178,23,80,,2.48277051403046,0.5142504806680895
179,8,40,,2.4783083863067605,0.5501131640863106
180,19,95,,2.47744790412903,0.5122811278401165
181,20,90,,2.475447867965687,0.5127171764218152
182,3,9,,2.4337997589874187,0.518134834421509
183,3,7,,2.42804568588256,0.5193933335236696
184,19,104,,2.4256699823760983,0.500128308402983
185,10,35,,2.424376239089975,0.5347519349924258
186,18,99,,2.4183047209930404,0.49921084826731904
187,20,100,,2.417530579605101,0.4986924681895753
188,12,30,,2.4109816474914574,0.5345708945700643
189,7,10,,2.405817436752324,0.5325572955271076
