,short_ma,long_ma,signal,regime,cumulative_return,sharpe
499,12,60,20,0.0,1.3571211596679682,0.23345997927146964
769,16,46,20,0.0,1.356886447143553,0.23304853115972374
957,20,46,16,0.0,1.356886447143553,0.23304853115972374
422,12,28,8,0.0,1.3564670709228543,0.24501916063978965
473,12,51,10,0.0,1.3556569439697281,0.238778237536392
186,7,55,15,0.0,1.354632583618166,0.23816584961560613
612,15,24,8,0.0,1.3533781921386732,0.2445971875198895
207,9,20,16,0.0,1.3531518218994087,0.24451135010035213
973,20,55,10,0.0,1.353046252441407,0.23058802524512517
842,18,37,8,0.0,1.3520929150390593,0.23657895656236566
159,7,42,20,0.0,1.3500780346679748,0.23459726570361547
592,13,60,8,0.0,1.3500694317626953,0.2351712261145459
389,10,55,20,0.0,1.349519442138671,0.22864350764124197
959,20,46,20,0.0,1.3480104046630879,0.22391267813763716
399,10,60,20,0.0,1.3472730139160116,0.2274064415862228
787,16,55,16,0.0,1.3469769238281217,0.22676685636907615
347,10,37,16,0.0,1.3465520104980526,0.23301156146517102
798,16,60,18,0.0,1.3459896661376927,0.22516762786776776
897,18,60,16,0.0,1.3459896661376927,0.22516762786776776
384,10,55,11,0.0,1.3456840911865229,0.23290633911434128
197,7,60,16,0.0,1.3447803833007823,0.23172425539853592
337,10,33,16,0.0,1.344521132202147,0.23204136966737943
733,16,33,10,0.0,1.344521132202147,0.23204136966737943
884,18,55,11,0.0,1.34431670349121,0.22575868532257867
794,16,60,11,0.0,1.3442454278564449,0.22415094223924883
285,9,55,13,0.0,1.3441822503662157,0.23187465237316338
187,7,55,16,0.0,1.3437325354003933,0.23153181277677545
704,16,20,11,0.0,1.3427036962890613,0.23592522079100703
697,15,60,16,0.0,1.3422396514892598,0.22460772277424418
796,16,60,15,0.0,1.3422396514892598,0.22460772277424418
861,18,46,6,0.0,1.342040372924808,0.2303041821245366
68,6,46,18,0.0,1.3404543176269554,0.22937616627472157
517,13,24,16,0.0,1.3381625292968762,0.22694387193917848
715,16,24,13,0.0,1.3381625292968762,0.22694387193917848
429,12,28,20,0.0,1.3380248608398428,0.22392008005579694
69,6,46,20,0.0,1.336357077026372,0.2270881016325049
951,20,46,6,0.0,1.336357077026372,0.2270881016325049
419,12,24,20,0.0,1.335569628295895,0.22555187768033758
922,20,33,8,0.0,1.3343117468261678,0.22532252045287202
932,20,37,8,0.0,1.3336398565673868,0.22530888510874178
599,13,60,20,0.0,1.3330930517578148,0.2180134012028389
985,20,60,13,0.0,1.3330930517578148,0.2180134012028389
323,10,28,10,0.0,1.3321950842285166,0.23030774501724394
117,7,24,16,0.0,1.3318015521240232,0.23011895886420666
229,9,28,20,0.0,1.3316899127197286,0.22445484670362256
688,15,55,18,0.0,1.331180718994144,0.21772935241941108
886,18,55,15,0.0,1.331180718994144,0.21772935241941108
224,9,28,11,0.0,1.3305925439453163,0.22934312570643858
778,16,51,18,0.0,1.3305857867431632,0.2176577244441739
877,18,51,16,0.0,1.3305857867431632,0.2176577244441739
492,12,60,8,0.0,1.3287448541259752,0.22303838415286492
879,18,51,20,0.0,1.3286277423095696,0.21427137378092354
968,20,51,18,0.0,1.3286277423095696,0.21427137378092354
888,18,55,18,0.0,1.3272760113525417,0.2133981994399735
168,7,46,18,0.0,1.3268973083496125,0.2209576680370355
199,7,60,20,0.0,1.3255214123535197,0.21710403201199477
587,13,55,16,0.0,1.324721998291015,0.21524204245669717
785,16,55,13,0.0,1.324721998291015,0.21524204245669717
724,16,28,11,0.0,1.3245216241455064,0.2209810138296123
497,12,60,16,0.0,1.324088402099607,0.2135813615118915
398,10,60,18,0.0,1.323716329345704,0.21194051651328108
893,18,60,10,0.0,1.323716329345704,0.21194051651328108
707,16,20,16,0.0,1.3227435681152344,0.21840549030177916
498,12,60,18,0.0,1.3212842114257775,0.21235299458324994
88,6,55,18,0.0,1.3205028082275423,0.21667569575518592
881,18,55,6,0.0,1.3205028082275423,0.21667569575518592
527,13,28,16,0.0,1.3204701873779254,0.2167992202817157
762,16,46,8,0.0,1.3197577728271417,0.21728367842068416
743,16,37,10,0.0,1.3184021264648418,0.2162784140302772
365,10,46,13,0.0,1.3179166796874986,0.2153723289329759
563,13,46,10,0.0,1.3179166796874986,0.2153723289329759
375,10,51,13,0.0,1.3178215814208962,0.21566943765132576
573,13,51,10,0.0,1.3178215814208962,0.21566943765132576
634,15,33,11,0.0,1.3156588397216789,0.21481279900463873
483,12,55,10,0.0,1.3148784759521503,0.2139433182140643
779,16,51,20,0.0,1.3135277850341798,0.20694900500583543
967,20,51,16,0.0,1.3135277850341798,0.20694900500583543
672,15,51,8,0.0,1.3132172259521506,0.21348070220744753
852,18,42,8,0.0,1.3109537750244167,0.2116086707591205
394,10,60,11,0.0,1.3102934637451185,0.2117930212280761
889,18,55,20,0.0,1.3084753387451165,0.20178244594626774
978,20,55,18,0.0,1.3084753387451165,0.20178244594626774
725,16,28,13,0.0,1.3076374267578148,0.209266091481201
426,12,28,15,0.0,1.3073945568847707,0.20943511399480927
598,13,60,18,0.0,1.306282167358397,0.20424311133173223
895,18,60,13,0.0,1.306282167358397,0.20424311133173223
78,6,51,18,0.0,1.3037575518798867,0.20771391915828205
871,18,51,6,0.0,1.3037575518798867,0.20771391915828205
489,12,55,20,0.0,1.3037222155761763,0.20262884533603964
969,20,51,20,0.0,1.3009752844238227,0.1964694534769827
464,12,46,11,0.0,1.3003518579101563,0.20500931760175545
678,15,51,18,0.0,1.299844313354492,0.19942141690288973
876,18,51,15,0.0,1.299844313354492,0.19942141690288973
99,6,60,20,0.0,1.2993931085205042,0.2022785401515783
981,20,60,6,0.0,1.2993931085205042,0.2022785401515783
535,13,33,13,0.0,1.2977944000244146,0.20319159249508667
898,18,60,18,0.0,1.2976804809570337,0.19580372878532362
215,9,24,13,0.0,1.2964672106933623,0.20965898698329946
696,15,60,15,0.0,1.2963240716552764,0.19838755602864078
799,16,60,20,0.0,1.296291624145511,0.19497115362875495
987,20,60,16,0.0,1.296291624145511,0.19497115362875495
702,16,20,8,0.0,1.2961409313964827,0.20969372108274015
554,13,42,11,0.0,1.2959447924804641,0.20261953888458314
815,18,24,13,0.0,1.2958627502441442,0.20195066013057517
478,12,51,18,0.0,1.2954861242675768,0.19842084031092666
518,13,24,18,0.0,1.295430450439455,0.20165338454134316
404,12,20,11,0.0,1.295069290771489,0.2089248086789182
597,13,60,16,0.0,1.29249862060547,0.19528931702131222
795,16,60,13,0.0,1.29249862060547,0.19528931702131222
682,15,55,8,0.0,1.2910150769042943,0.2004933720025575
627,15,28,16,0.0,1.2909735992431621,0.19613141450668395
726,16,28,15,0.0,1.2909735992431621,0.19613141450668395
708,16,20,18,0.0,1.2907994024658243,0.19757659047597975
807,18,20,16,0.0,1.2907994024658243,0.19757659047597975
537,13,33,16,0.0,1.2900432727050815,0.19553636704164826
436,12,33,15,0.0,1.2899117028808564,0.19906976753593358
735,16,33,13,0.0,1.2896793627929657,0.1951848573898936
878,18,51,18,0.0,1.2890903692626945,0.1922364471456327
445,12,37,13,0.0,1.2885862298583948,0.1979003955713228
305,10,20,13,0.0,1.2879820220947262,0.20468267592564418
503,13,20,10,0.0,1.2879820220947262,0.20468267592564418
824,18,28,11,0.0,1.2863928039550778,0.19548462652258367
689,15,55,20,0.0,1.2862157275390642,0.19112003202577915
976,20,55,15,0.0,1.2862157275390642,0.19112003202577915
982,20,60,8,0.0,1.284972036743167,0.1907723085901211
329,10,28,20,0.0,1.2846787475585915,0.1955847117820989
913,20,28,10,0.0,1.2846787475585915,0.1955847117820989
984,20,60,11,0.0,1.2846263842773427,0.1915012429619097
595,13,60,13,0.0,1.2844144860839843,0.18993799973518
248,9,37,18,0.0,1.2843886785888663,0.19493321320437365
487,12,55,16,0.0,1.2842296148681667,0.1900534165661028
116,7,24,15,0.0,1.2842163354492153,0.20135612775677172
608,15,20,18,0.0,1.2831623681640607,0.1948875853217422
806,18,20,15,0.0,1.2831623681640607,0.1948875853217422
338,10,33,18,0.0,1.2826435778808574,0.19430419769239426
833,18,33,10,0.0,1.2826435778808574,0.19430419769239426
949,20,42,20,0.0,1.2809149304199174,0.1878446777208387
438,12,33,18,0.0,1.2807920788574272,0.1902334378073032
206,9,20,15,0.0,1.2803313940429695,0.1997905396932385
899,18,60,20,0.0,1.2791781530761734,0.18541213785936506
988,20,60,18,0.0,1.2791781530761734,0.18541213785936506
868,18,46,18,0.0,1.2790855511474588,0.18810994726196745
941,20,42,6,0.0,1.278949866333008,0.1933183311461404
698,15,60,18,0.0,1.278767927856441,0.18624424831025882
896,18,60,15,0.0,1.278767927856441,0.18624424831025882
79,6,51,20,0.0,1.2781742926025417,0.1913227385546421
961,20,51,6,0.0,1.2781742926025417,0.1913227385546421
964,20,51,11,0.0,1.2781429223632845,0.18823264241313956
295,9,60,13,0.0,1.278033792724608,0.19009978352842405
772,16,51,8,0.0,1.2778573291015611,0.19173903049708627
834,18,33,11,0.0,1.2772002209472688,0.1889045266765205
314,10,24,11,0.0,1.2771023876953118,0.19786161118309614
328,10,28,18,0.0,1.2770582104492199,0.19254483609247636
509,13,20,20,0.0,1.276473032226561,0.19097833956788493
823,18,28,10,0.0,1.2755300231933584,0.19157379052500068
59,6,42,20,0.0,1.275194708862302,0.19078744386134489
676,15,51,15,0.0,1.2748397723388698,0.18606862166959756
859,18,42,20,0.0,1.2747605523681576,0.18567319536348265
948,20,42,18,0.0,1.2746943878173804,0.18559339572842465
588,13,55,18,0.0,1.2738450946044915,0.18532478395328172
885,18,55,13,0.0,1.2738450946044915,0.18532478395328172
289,9,55,20,0.0,1.2713641833496105,0.18224910762660632
108,7,20,18,0.0,1.2702045770263695,0.1922180769888827
734,16,33,11,0.0,1.2690465246582026,0.18645454064802522
617,15,24,16,0.0,1.2689162243652372,0.18454774892826295
716,16,24,15,0.0,1.2689162243652372,0.18454774892826295
488,12,55,18,0.0,1.268092796630856,0.18171770719765903
474,12,51,11,0.0,1.266919838256839,0.18341515018975219
493,12,60,10,0.0,1.2667371960449219,0.18353123816118447
579,13,51,20,0.0,1.2663075823974626,0.18113101730958803
965,20,51,13,0.0,1.2663075823974626,0.18113101730958803
974,20,55,11,0.0,1.2660869445800742,0.179907645474849
586,13,55,15,0.0,1.2659075177001948,0.17948194655390187
685,15,55,13,0.0,1.2659075177001948,0.17948194655390187
808,18,20,18,0.0,1.264552214965822,0.17939265561111994
178,7,51,18,0.0,1.2627868237304722,0.18196851853407126
875,18,51,13,0.0,1.2625080999755924,0.17881502167478427
578,13,51,18,0.0,1.2622747894287076,0.17869346650123305
418,12,24,18,0.0,1.2621994757080033,0.1814054895488665
904,20,24,11,0.0,1.261883771362302,0.1809584122467828
257,9,42,16,0.0,1.2592501757812542,0.1798357728704676
669,15,46,20,0.0,1.258300976562499,0.1754288365277036
956,20,46,15,0.0,1.258300976562499,0.1754288365277036
687,15,55,16,0.0,1.2582888299560557,0.17590462017648847
786,16,55,15,0.0,1.2582888299560557,0.17590462017648847
479,12,51,20,0.0,1.2570657659912112,0.17527854508208757
618,15,24,18,0.0,1.2558710058593745,0.17449568827780926
816,18,24,15,0.0,1.2558710058593745,0.17449568827780926
577,13,51,16,0.0,1.2539585168457057,0.17267808380739993
775,16,51,13,0.0,1.2539585168457057,0.17267808380739993
395,10,60,13,0.0,1.2531584820556658,0.17428539314753155
593,13,60,10,0.0,1.2531584820556658,0.17428539314753155
825,18,28,13,0.0,1.2528471850585907,0.1734010248756025
545,13,37,13,0.0,1.2521717199707023,0.1740991006810471
788,16,55,18,0.0,1.2510172259521435,0.17078700676925915
887,18,55,16,0.0,1.2510172259521435,0.17078700676925915
319,10,24,20,0.0,1.2508032720947277,0.17521994702495697
903,20,24,10,0.0,1.2508032720947277,0.17521994702495697
188,7,55,18,0.0,1.2506204779052752,0.17251271164163806
717,16,24,16,0.0,1.2502402142333944,0.17195315595348437
979,20,55,20,0.0,1.2487643371582013,0.16736040625947946
616,15,24,15,0.0,1.2483678588867206,0.17304937003867477
758,16,42,18,0.0,1.2480753869628889,0.1709522962356902
857,18,42,16,0.0,1.2480753869628889,0.1709522962356902
759,16,42,20,0.0,1.2462848522949188,0.16818881089590929
947,20,42,16,0.0,1.2462848522949188,0.16818881089590929
528,13,28,18,0.0,1.2456846881103498,0.16894326740857343
709,16,20,20,0.0,1.2447274517822298,0.16752523726837767
679,15,51,20,0.0,1.2439529034423824,0.16647529295317934
966,20,51,15,0.0,1.2439529034423824,0.16647529295317934
692,15,60,8,0.0,1.242936766967774,0.16867177647052217
914,20,28,11,0.0,1.241164495849604,0.1671210959307498
569,13,46,20,0.0,1.2407648260498017,0.16594711051759634
955,20,46,13,0.0,1.2407648260498017,0.16594711051759634
379,10,51,20,0.0,1.2398629125976564,0.16395424833596425
963,20,51,10,0.0,1.2398629125976564,0.16395424833596425
668,15,46,18,0.0,1.2388449084472692,0.1648673966086111
866,18,46,15,0.0,1.2388449084472692,0.1648673966086111
428,12,28,18,0.0,1.2377495812988248,0.1652063830189979
519,13,24,20,0.0,1.2370057867431603,0.16380572243966476
905,20,24,13,0.0,1.2370057867431603,0.16380572243966476
239,9,33,20,0.0,1.2355500482177721,0.16469376139504732
883,18,55,10,0.0,1.2351926318359419,0.16036659093490768
686,15,55,15,0.0,1.2351859417724624,0.16146904964947573
858,18,42,18,0.0,1.2328219226074253,0.15995819413699786
427,12,28,16,0.0,1.2316835498046899,0.16251550714257507
546,13,37,15,0.0,1.2314329846191399,0.1597861118301394
536,13,33,15,0.0,1.2311846752929654,0.16087299449521084
635,15,33,13,0.0,1.2311846752929654,0.16087299449521084
784,16,55,11,0.0,1.2305401544189465,0.15799549966539855
869,18,46,20,0.0,1.2305173962402338,0.1576652396310518
958,20,46,18,0.0,1.2305173962402338,0.1576652396310518
874,18,51,11,0.0,1.2303888824462894,0.15687670265977935
929,20,33,20,0.0,1.2290800939941453,0.1568364348335609
645,15,37,13,0.0,1.227763117065429,0.15760523302175644
989,20,60,20,0.0,1.2277250109863294,0.15526199456050935
971,20,55,6,0.0,1.2267914440917955,0.15774676631284412
486,12,55,15,0.0,1.2266130004882791,0.1553920607243237
777,16,51,16,0.0,1.2266088177490255,0.15688842188455304
388,10,55,18,0.0,1.2263354437255822,0.15466174207352604
564,13,46,11,0.0,1.2242940093994146,0.15668757963659036
356,10,42,15,0.0,1.2233598040771487,0.1560212746497898
653,15,42,10,0.0,1.2233598040771487,0.1560212746497898
526,13,28,15,0.0,1.2233072308349644,0.157122920047415
625,15,28,13,0.0,1.2233072308349644,0.157122920047415
298,9,60,18,0.0,1.2226909826660186,0.1538664348089066
677,15,51,16,0.0,1.2225269317626983,0.1541600231362723
776,16,51,15,0.0,1.2225269317626983,0.1541600231362723
767,16,46,16,0.0,1.2215248040771518,0.1537802511779752
89,6,55,20,0.0,1.220558357543944,0.1538716285970882
469,12,46,20,0.0,1.2204735137939398,0.153276116825079
437,12,33,16,0.0,1.2194741101074202,0.1535791352653194
267,9,46,16,0.0,1.2171025335693395,0.1519844142520489
924,20,33,11,0.0,1.216826038208005,0.15035979687230716
954,20,46,11,0.0,1.2164324298095697,0.1494859522565707
667,15,46,16,0.0,1.2139902850341817,0.149484887206122
766,16,46,15,0.0,1.2139902850341817,0.149484887206122
757,16,42,16,0.0,1.213593610229492,0.14937953527907366
559,13,42,20,0.0,1.213517645874024,0.14939626097466693
945,20,42,13,0.0,1.213517645874024,0.14939626097466693
626,15,28,15,0.0,1.21327477844238,0.14943877364640698
568,13,46,18,0.0,1.2125933294677742,0.1482570106427125
865,18,46,13,0.0,1.2125933294677742,0.1482570106427125
609,15,20,20,0.0,1.2121956683349662,0.14743992664543096
459,12,42,20,0.0,1.2119250701904256,0.14728919545692162
694,15,60,11,0.0,1.2116692749023417,0.14632720044685135
718,16,24,18,0.0,1.2099683190917971,0.14568930378623524
817,18,24,16,0.0,1.2099683190917971,0.14568930378623524
446,12,37,15,0.0,1.2090439758300808,0.14636084890458914
198,7,60,18,0.0,1.2042607922363282,0.1438584155908406
644,15,37,11,0.0,1.2026878369140663,0.1438003051736006
286,9,55,15,0.0,1.2018273919677733,0.1417345632037078
657,15,42,16,0.0,1.2018228601074235,0.14095496725659837
756,16,42,15,0.0,1.2018228601074235,0.14095496725659837
477,12,51,16,0.0,1.1994022857666053,0.13802094695964537
279,9,51,20,0.0,1.1986233856201176,0.137845334906103
844,18,37,11,0.0,1.196671697387693,0.13754759004031436
494,12,60,11,0.0,1.1957505609130867,0.13810165001428504
744,16,37,11,0.0,1.1946684619140577,0.13755239766444938
892,18,60,8,0.0,1.1945967810058564,0.1362198982434664
455,12,42,13,0.0,1.1917700726318363,0.13599351259625164
658,15,42,18,0.0,1.1915302203369127,0.13533405128060222
856,18,42,15,0.0,1.1915302203369127,0.13533405128060222
296,9,60,15,0.0,1.1912604968261717,0.1347991762753305
782,16,55,8,0.0,1.189607332763674,0.13417940367713665
179,7,51,20,0.0,1.1893367877197298,0.13380293576192007
397,10,60,16,0.0,1.189262482910156,0.1329035039861786
793,16,60,10,0.0,1.189262482910156,0.1329035039861786
666,15,46,15,0.0,1.1882181524658182,0.13221333139208424
768,16,46,18,0.0,1.1876759265136718,0.13139196071217377
867,18,46,16,0.0,1.1876759265136718,0.13139196071217377
792,16,60,8,0.0,1.184690247802735,0.1305973864803735
872,18,51,8,0.0,1.1806225787353528,0.12798702935907733
636,15,33,15,0.0,1.1793620275878927,0.12691475791077753
972,20,55,8,0.0,1.1783735266113287,0.12574657604869724
339,10,33,20,0.0,1.1760274694824238,0.12497157020214933
962,20,51,8,0.0,1.1753427813720652,0.12393477663257922
683,15,55,10,0.0,1.175183567504883,0.12374103584174509
386,10,55,15,0.0,1.1749927691650384,0.12359719885336866
297,9,60,16,0.0,1.174697777709956,0.1237095592961501
468,12,46,18,0.0,1.1744823553466828,0.12259693306184342
864,18,46,11,0.0,1.1736531359863238,0.1217570334474869
447,12,37,16,0.0,1.1735981585693356,0.12323441465579005
939,20,37,20,0.0,1.1735563592529257,0.12165338732884716
529,13,28,20,0.0,1.172772783203122,0.12252701815276788
915,20,28,13,0.0,1.172772783203122,0.12252701815276788
547,13,37,16,0.0,1.1706856213378918,0.12083064769305216
745,16,37,13,0.0,1.1706856213378918,0.12083064769305216
849,18,37,20,0.0,1.170269396362307,0.1197559540767924
938,20,37,18,0.0,1.170269396362307,0.1197559540767924
659,15,42,20,0.0,1.1702060180664002,0.12018599085769907
946,20,42,15,0.0,1.1702060180664002,0.12018599085769907
385,10,55,13,0.0,1.1701386816406238,0.12149861355018086
675,15,51,13,0.0,1.1691301538085916,0.11823957661267669
583,13,55,10,0.0,1.1669677740478512,0.11929090320954094
953,20,46,10,0.0,1.1652419128417957,0.11641306824454804
276,9,51,15,0.0,1.1637268395996054,0.11722588218660736
576,13,51,15,0.0,1.1634447747802736,0.11459429132184254
663,15,46,10,0.0,1.1633474871826193,0.11690664822534479
369,10,46,20,0.0,1.1626219305419951,0.11463274504646749
936,20,37,15,0.0,1.162257792358397,0.11554179241692315
649,15,37,20,0.0,1.1614396099853515,0.114897921373956
189,7,55,20,0.0,1.159743731689457,0.11406572034827468
862,18,46,8,0.0,1.1588944128417975,0.11429382464276744
873,18,51,10,0.0,1.1573571075439475,0.11140855791765596
558,13,42,18,0.0,1.1563277832031225,0.1108870719817149
855,18,42,13,0.0,1.1563277832031225,0.1108870719817149
952,20,46,8,0.0,1.1558556274414076,0.11154582223328745
366,10,46,15,0.0,1.1538885333251938,0.11061396047038705
348,10,37,18,0.0,1.152808783569336,0.10952189709237534
843,18,37,10,0.0,1.1528061737060553,0.10954567360698013
484,12,55,11,0.0,1.1522775262451133,0.10952477481619574
378,10,51,18,0.0,1.1516893218994144,0.10763509517245919
169,7,46,20,0.0,1.151305485839845,0.10876644534534519
923,20,33,10,0.0,1.1486149749755827,0.10679868606857522
882,18,55,8,0.0,1.1461356707763692,0.10466379881064339
258,9,42,18,0.0,1.14378281311035,0.10379255397586053
476,12,51,15,0.0,1.143251462402344,0.10205446405422756
594,13,60,11,0.0,1.1425962066650406,0.10246121081541976
495,12,60,13,0.0,1.1381755493164103,0.09940266152203736
549,13,37,20,0.0,1.1372116162109382,0.09858651865891503
935,20,37,13,0.0,1.1369817749023419,0.09839566405940914
754,16,42,11,0.0,1.136492221679687,0.09828975416984942
565,13,46,13,0.0,1.136320032958985,0.09792254561291767
467,12,46,16,0.0,1.1353128588867196,0.09692305069063764
727,16,28,16,0.0,1.1323907507324218,0.09519332409666764
288,9,55,18,0.0,1.1295384033203115,0.09336561293788577
287,9,55,16,0.0,1.129199400634766,0.0929836125777601
465,12,46,13,0.0,1.1285103753662113,0.09315764185579273
349,10,37,20,0.0,1.1276201477050767,0.09187547619468445
933,20,37,10,0.0,1.1276201477050767,0.09187547619468445
942,20,42,8,0.0,1.1262930871582033,0.09206845572197699
456,12,42,15,0.0,1.1256180480957045,0.0909348438149702
693,15,60,10,0.0,1.1250100823974605,0.0903755778957498
396,10,60,15,0.0,1.1235417828369154,0.08934940595199863
556,13,42,15,0.0,1.1217332800292987,0.08796078913652944
655,15,42,13,0.0,1.1217332800292987,0.08796078913652944
439,12,33,20,0.0,1.1213243341064478,0.0877467850378403
943,20,42,10,0.0,1.1129807983398439,0.08185302726831949
585,13,55,13,0.0,1.1127983782958966,0.08191014538184288
566,13,46,15,0.0,1.112759313354489,0.08152439689143905
665,15,46,13,0.0,1.112759313354489,0.08152439689143905
359,10,42,20,0.0,1.1118878381347659,0.08107734521148015
448,12,37,18,0.0,1.1115796844482388,0.08093914212557833
854,18,42,11,0.0,1.1080687145996089,0.07846083826494828
574,13,51,11,0.0,1.1070209442138714,0.07823877607542826
249,9,37,20,0.0,1.1048260333251947,0.07676519613137468
684,15,55,11,0.0,1.1047268756103534,0.07618629326721063
664,15,46,11,0.0,1.1039535046386704,0.07585043183655953
748,16,37,18,0.0,1.1037788311767571,0.07601709899394742
847,18,37,16,0.0,1.1037788311767571,0.07601709899394742
555,13,42,13,0.0,1.1029548455810538,0.07549261993908037
368,10,46,18,0.0,1.1012016851806645,0.07384925006071257
863,18,46,10,0.0,1.1012016851806645,0.07384925006071257
277,9,51,16,0.0,1.1009545007324242,0.07398739509688625
654,15,42,11,0.0,1.1008205377197247,0.0739784711056332
934,20,37,11,0.0,1.0991642974853513,0.07231346502504896
739,16,33,20,0.0,1.097341464233396,0.07153564265828292
774,16,51,11,0.0,1.0969116021728553,0.07071900646196676
656,15,42,15,0.0,1.0961934039306651,0.0699978667050848
457,12,42,16,0.0,1.0956582226562495,0.06997392365728367
809,18,20,20,0.0,1.0952836267089827,0.06952338900366815
376,10,51,15,0.0,1.0948927935790997,0.06967728194912856
673,15,51,10,0.0,1.0948927935790997,0.06967728194912856
944,20,42,11,0.0,1.0885961145019518,0.06441202629354266
567,13,46,16,0.0,1.0876556091308571,0.06371506792114641
765,16,46,13,0.0,1.0876556091308571,0.06371506792114641
637,15,33,16,0.0,1.0873502886962891,0.06407559415445514
736,16,33,15,0.0,1.0873502886962891,0.06407559415445514
619,15,24,20,0.0,1.0860403625488284,0.06300684299484324
906,20,24,15,0.0,1.0860403625488284,0.06300684299484324
458,12,42,18,0.0,1.0856482177734366,0.062377408182382334
764,16,46,11,0.0,1.085636503906248,0.06284456374190973
648,15,37,18,0.0,1.0856356585693367,0.06296819220300237
846,18,37,15,0.0,1.0856356585693367,0.06296819220300237
747,16,37,16,0.0,1.0854742395019539,0.06275143950874605
783,16,55,10,0.0,1.0834558801269545,0.06128856305796403
584,13,55,11,0.0,1.0832130474853559,0.06128727993731486
538,13,33,18,0.0,1.083177864379881,0.061177906606229855
835,18,33,13,0.0,1.083177864379881,0.061177906606229855
387,10,55,16,0.0,1.0821899969482425,0.06036322269455268
357,10,42,16,0.0,1.0761838671875021,0.05645932315486882
753,16,42,10,0.0,1.0756338562011702,0.05607790889117751
838,18,33,18,0.0,1.0736977154541043,0.05449293310689152
269,9,46,20,0.0,1.0735180767822257,0.05429262378095148
647,15,37,16,0.0,1.0732302374267584,0.05382334885992858
746,16,37,15,0.0,1.0732302374267584,0.05382334885992858
749,16,37,20,0.0,1.0732052819824196,0.05443251282011299
937,20,37,16,0.0,1.0732052819824196,0.05443251282011299
358,10,42,18,0.0,1.072842956542969,0.05397147247586072
853,18,42,10,0.0,1.072842956542969,0.05397147247586072
259,9,42,20,0.0,1.0714566339111309,0.05291296481758156
927,20,33,16,0.0,1.0696630120849635,0.051700560245781325
548,13,37,18,0.0,1.0686055047607401,0.05053115148385338
845,18,37,13,0.0,1.0686055047607401,0.05053115148385338
466,12,46,15,0.0,1.0684350097656288,0.05070642941433202
449,12,37,20,0.0,1.06814766845703,0.050164369347502395
475,12,51,13,0.0,1.066271253662106,0.049258089325908576
919,20,28,20,0.0,1.0654001849365164,0.048382284535608305
268,9,46,18,0.0,1.0643912243652351,0.04786522667235471
639,15,33,20,0.0,1.0631853753662117,0.04722596162746578
926,20,33,15,0.0,1.0631853753662117,0.04722596162746578
646,15,37,15,0.0,1.0619780676269528,0.04593496207820856
773,16,51,10,0.0,1.0610714312744174,0.0453925913891923
377,10,51,16,0.0,1.0605971270751937,0.04502040864903393
278,9,51,18,0.0,1.0560127899169953,0.041690562700347364
674,15,51,11,0.0,1.0556940252685518,0.041445818523607916
763,16,46,10,0.0,1.054691527709962,0.04082405598070619
367,10,46,16,0.0,1.0544652276611326,0.0406533697315537
755,16,42,13,0.0,1.0516181652832033,0.03833067614351988
557,13,42,16,0.0,1.0485243634033217,0.03610150176412642
738,16,33,18,0.0,1.0421020208740237,0.03142751671730421
837,18,33,16,0.0,1.0421020208740237,0.03142751671730421
848,18,37,18,0.0,1.0412277349853516,0.03097783991886655
839,18,33,20,0.0,1.0408914007568317,0.0307376807395259
928,20,33,18,0.0,1.0408914007568317,0.0307376807395259
485,12,55,13,0.0,1.0390243402099606,0.02929791256730891
575,13,51,13,0.0,1.0302069073486273,0.02279381454401387
628,15,28,18,0.0,1.027992092285154,0.021062234754465874
826,18,28,15,0.0,1.027992092285154,0.021062234754465874
829,18,28,20,0.0,1.0267248748779332,0.020276013464880525
918,20,28,18,0.0,1.0267248748779332,0.020276013464880525
719,16,24,20,0.0,1.0251345349121104,0.018871387451672984
907,20,24,16,0.0,1.0251345349121104,0.018871387451672984
909,20,24,20,0.0,1.024595767822267,0.018701777957749577
539,13,33,20,0.0,1.024262797241208,0.01823304606294776
925,20,33,13,0.0,1.024262797241208,0.01823304606294776
818,18,24,18,0.0,1.0228677502441392,0.017171561934122597
819,18,24,20,0.0,1.015428754882811,0.011655729571047286
908,20,24,18,0.0,1.015428754882811,0.011655729571047286
737,16,33,16,0.0,1.0120878820800798,0.009115533561096642
728,16,28,18,0.0,1.0071656597900374,0.005416544454908872
827,18,28,16,0.0,1.0071656597900374,0.005416544454908872
638,15,33,18,0.0,1.0032948052978445,0.0025066969343376226
836,18,33,15,0.0,1.0032948052978445,0.0025066969343376226
629,15,28,20,0.0,0.9847888891601495,-0.011630936304579781
916,20,28,15,0.0,0.9847888891601495,-0.011630936304579781
729,16,28,20,0.0,0.9827346038818373,-0.013235493172905536
917,20,28,16,0.0,0.9827346038818373,-0.013235493172905536
828,18,28,18,0.0,0.97165349060059,-0.021894147114190222
1440,12,42,5,1.0,1.4996132897949226,0.35620650864995923
1172,7,55,8,1.0,1.4943794085693365,0.3518843419090348
1271,9,55,6,1.0,1.4943794085693365,0.3518843419090348
1053,6,46,10,1.0,1.4873048968505862,0.3481501196073567
1351,10,46,6,1.0,1.4873048968505862,0.3481501196073567
1072,6,55,8,1.0,1.464217889404296,0.334811356434617
1162,7,51,8,1.0,1.462381979980468,0.33318749947887516
1082,6,60,8,1.0,1.4487319281005862,0.32464479801294854
