Date,pred_close
2024-11-13,5969.530356259306
2024-11-14,5933.416280754077
2024-11-15,5855.074479107239
2024-11-18,5878.013574182596
2024-11-19,5901.311579606767
2024-11-20,5901.441118484358
2024-11-21,5932.9575378116315
2024-11-22,5953.532791865084
2024-11-25,5971.51532041367
2024-11-26,6005.6843648019885
2024-11-27,5982.855329073758
2024-11-29,6016.405898369818
2024-12-02,6031.136806295567
2024-12-03,6033.859557666286
2024-12-04,6070.372963546043
2024-12-05,6059.022728132461
2024-12-06,6074.142739679245
2024-12-09,6036.821907261721
2024-12-10,6018.929471541534
2024-12-11,6068.078761845551
2024-12-12,6035.226046728391
2024-12-13,6035.06631457858
2024-12-16,6057.9956698887045
2024-12-17,6034.587605117407
2024-12-18,5856.61044008439
2024-12-19,5851.543814210493
2024-12-20,5915.14496816635
2024-12-23,5958.250247155398
2024-12-24,6024.045770218116
2024-12-26,6021.602063121306
2024-12-27,5955.028819804781
2024-12-30,5891.298126971333
2024-12-31,5866.055090430251
2025-01-02,5853.00964887797
2025-01-03,5926.734314816387
2025-01-06,5959.556836661325
2025-01-07,5893.382436731067
2025-01-08,5902.578236075241
2025-01-10,5811.609802781116
2025-01-13,5820.765669087837
2025-01-14,5827.437895260295
2025-01-15,5934.154554958694
2025-01-16,5921.617529151544
2025-01-17,5980.780759079255
2025-01-21,6033.221603043563
2025-01-22,6070.253164433684
2025-01-23,6102.507370977312
2025-01-24,6085.083904953065
2025-01-27,5996.359026580224
2025-01-28,6051.632681262376
2025-01-29,6023.317722766993
2025-01-30,6055.093219849448
2025-01-31,6024.53421944452
2025-02-03,5978.69596233126
2025-02-04,6021.891334148708
2025-02-05,6045.428937797596
2025-02-06,6067.460286753293
2025-02-07,6010.033169978256
2025-02-10,6050.375764559134
2025-02-11,6052.430368034909
2025-02-12,6035.944354414281
2025-02-13,6098.876873486934
2025-02-14,6098.438097063214
2025-02-18,6113.348703657501
2025-02-19,6127.879946395985
2025-02-20,6101.320580583743
2025-02-21,5997.206873143705
2025-02-24,5967.406113462119
2025-02-25,5939.4802585877715
2025-02-26,5940.2881721138
2025-02-27,5846.048151678109
2025-02-28,5938.732244617923
2025-03-03,5834.229920545111
2025-03-04,5762.849129109872
2025-03-05,5827.1583639981245
2025-03-06,5723.324187820255
2025-03-07,5754.920473222433
2025-03-10,5599.692477842741
2025-03-11,5557.314759316553
2025-03-12,5584.472633702325
2025-03-13,5506.898812544063
2025-03-14,5624.007801745436
2025-03-17,5660.092170966706
2025-03-18,5599.792310436373
2025-03-19,5660.26164288175
2025-03-20,5647.894575977906
2025-03-21,5652.552131712041
2025-03-24,5752.297067457086
2025-03-25,5761.353101170174
2025-03-26,5697.074059554143
2025-03-27,5678.233944676843
2025-03-28,5566.161388077145
2025-03-31,5596.989692990749
2025-04-01,5618.153228864238
2025-04-02,5655.953257731197
2025-04-03,5382.229817569297
2025-04-04,5060.643710090581
2025-04-07,5048.844958488048
2025-04-08,4969.575444202824
2025-04-09,5442.449812024724
2025-04-10,5254.0997970191975
2025-04-11,5349.157470746148
2025-04-14,5391.654988384694
2025-04-15,5382.339389928162
2025-04-16,5261.729929102262
2025-04-17,5268.711392820849
2025-04-21,5144.5410738259825
2025-04-22,5273.757565187757
2025-04-23,5361.624370243624
2025-04-24,5470.246128021481
2025-04-25,5510.578982837126
2025-04-28,5514.109647733872
2025-04-29,5546.104776522318
2025-04-30,5554.312963671926
2025-05-01,5589.300148339766
2025-05-02,5671.61139130707
2025-05-05,5635.417449726935
2025-05-06,5592.062832747937
2025-05-07,5616.367929897139
2025-05-08,5648.941600740389
2025-05-09,5644.922486617238
2025-05-12,5828.7142914940005
2025-05-13,5870.961984154336
2025-05-14,5876.976289185345
2025-05-15,5901.261906804082
2025-05-16,5942.601853344757
2025-05-19,5947.808244849738
2025-05-20,5924.729384143297
2025-05-21,5829.133101398994
2025-05-22,5826.539888905867
2025-05-23,5787.4537240399695
2025-05-27,5905.859562982038
2025-05-28,5872.956688073932
2025-05-29,5896.5142582415465
2025-05-30,5896.0355487803745
2025-06-02,5920.221333805479
2025-06-03,5954.560337097102
2025-06-04,5954.999113520822
2025-06-05,5923.5723000336875
2025-06-06,5984.470669137552
2025-06-09,5989.976071435168
2025-06-10,6022.8190467870945
2025-06-11,6006.2931001290135
2025-06-12,6029.251674734835
2025-06-13,5961.1429574294225
2025-06-16,6017.13394582094
2025-06-17,5966.877731198261
2025-06-18,5965.032532674983
2025-06-20,5952.036763925386
2025-06-23,6009.215029698735
2025-06-24,6076.047837758703
2025-06-25,6076.027871239977
2025-06-26,6124.758351639
2025-06-27,6156.723287155225
2025-06-30,6188.519237744667
2025-07-01,6181.597186593998
2025-07-02,6210.929463567905
2025-07-03,6262.722126155996
2025-07-07,6213.48274302358
2025-07-08,6209.034592241941
2025-07-09,6246.674401970826
2025-07-10,6263.829050474658
2025-07-11,6243.1739303463
2025-07-14,6251.960659550713
2025-07-15,6227.226038754763
2025-07-16,6247.113665382807
2025-07-17,6280.684201197594
2025-07-18,6280.1158858962835
2025-07-21,6288.9026151006965
2025-07-22,6292.911989458616
2025-07-23,6342.071506516126
2025-07-24,6346.499690779038
2025-07-25,6371.722760801394
2025-07-28,6372.849651638782
2025-07-29,6353.989570242757
2025-07-30,6346.050687601824
2025-07-31,6322.603176781336
2025-08-01,6221.491264985923
2025-08-04,6313.1780059659395
2025-08-05,6282.509433202147
2025-08-06,6328.258084475269
2025-08-07,6323.211425120099
2025-08-08,6372.530674327421
2025-08-11,6356.573042970652
2025-08-12,6428.691134633984
2025-08-13,6449.456314109468
2025-08-14,6451.4110849916115
2025-08-15,6432.720475510629
2025-08-18,6432.072294134412
2025-08-19,6394.392551368074
2025-08-20,6378.843503162804
2025-08-21,6353.301455829087
2025-08-22,6449.785518174323
2025-08-25,6422.268246451475
2025-08-26,6448.817872498484
2025-08-27,6464.236894837902
2025-08-28,6484.64267697631
2025-08-29,6443.152738051056
2025-09-02,6398.5514311223105
2025-09-03,6431.184514533479
2025-09-04,6484.862308682301
2025-09-05,6464.336727431534
2025-09-08,6477.950484285126
2025-09-09,6495.36421054414
2025-09-10,6514.742934438792
2025-09-11,6570.026328886176
2025-09-12,6566.854574338244
2025-09-15,6597.762258338492
2025-09-16,6589.264800161482
2025-09-17,6582.872105251193
2025-09-18,6614.398264343698
2025-09-19,6646.712370443505
2025-09-22,6676.024680898686
2025-09-23,6639.292130301199
2025-09-24,6620.392602855982
2025-09-25,6587.230650192694
2025-09-26,6626.107410106094
2025-09-29,6643.570809167793
2025-09-30,6670.748650072293
2025-10-01,6693.428667392467
2025-10-02,6697.567580627978
2025-10-03,6698.006357051697
2025-10-06,6722.431253313257
2025-10-07,6696.809339904635
2025-10-08,6735.836092202614
2025-10-09,6717.275021599223
2025-10-10,6535.158456342433
2025-10-13,6637.0982481826
2025-10-14,6626.715658444858
2025-10-15,6653.394823369457
2025-10-16,6611.515780823169
2025-10-17,6646.363199859924
2025-10-20,6717.294988117949
2025-10-21,6717.51461982394
2025-10-22,6681.659622073893
2025-10-23,6720.596281543472
2025-10-24,6773.705273402722
2025-10-27,6856.9544557619065
2025-10-28,6872.642782610001
2025-10-29,6872.343284829104
2025-10-30,6804.274013572883
2025-10-31,6822.087070206426
2025-11-03,6833.8259222527795
2025-11-04,6753.618468575675
2025-11-05,6778.293189815446
2025-11-06,6702.524147154748
2025-11-07,6710.981672294305
2025-11-10,6814.337625999264
2025-11-11,6828.479765116714
