,short_ma,long_ma,signal,regime,cumulative_return,sharpe
104,15,24,5,,2.9837749182128888,0.37838323281818453
105,13,51,5,,2.9826787011718654,0.3785774001719101
106,6,42,13,,2.9819878503417985,0.376078532692481
107,10,42,8,,2.9819878503417985,0.376078532692481
108,13,42,6,,2.9819878503417985,0.376078532692481
109,7,42,11,,2.9819878503417985,0.376078532692481
110,20,60,5,,2.9817438232421805,0.37832817341530195
111,7,28,13,,2.980674790039066,0.3756552169383759
112,9,28,10,,2.980674790039066,0.3756552169383759
113,9,60,6,,2.979312255859393,0.37759528244595686
114,10,60,5,,2.979312255859393,0.37759528244595686
115,7,28,8,,2.978365076904307,0.3773431679679253
116,7,46,6,,2.97647790466309,0.376868317383319
117,6,55,6,,2.97647790466309,0.376868317383319
118,13,28,5,,2.9763877404785175,0.3775927880523087
119,9,37,10,,2.9558202453613287,0.37311338077370515
120,9,24,8,,2.9553141943359305,0.3752991002704587
121,7,24,10,,2.9553141943359305,0.3752991002704587
122,18,60,13,,2.9542543676757784,0.37806982876947753
123,16,60,15,,2.9542543676757784,0.37806982876947753
124,10,60,20,,2.9542543676757784,0.37806982876947753
125,20,55,11,,2.9542543676757784,0.37806982876947753
126,18,60,11,,2.9542543676757784,0.37806982876947753
127,20,60,10,,2.9542543676757784,0.37806982876947753
128,20,60,11,,2.9542543676757784,0.37806982876947753
129,15,60,15,,2.9542543676757784,0.37806982876947753
130,12,60,18,,2.9542543676757784,0.37806982876947753
131,20,55,13,,2.9542543676757784,0.37806982876947753
132,15,60,16,,2.9542543676757784,0.37806982876947753
133,12,55,20,,2.9542543676757784,0.37806982876947753
134,13,60,18,,2.9542543676757784,0.37806982876947753
135,13,55,20,,2.9542543676757784,0.37806982876947753
136,15,55,6,,2.9473025976562504,0.3767438589635347
137,6,55,15,,2.9473025976562504,0.3767438589635347
138,9,60,10,,2.9473025976562504,0.3767438589635347
139,18,55,6,,2.9456824157714925,0.37476872502118025
140,6,55,18,,2.9456824157714925,0.37476872502118025
141,9,33,10,,2.944597744140623,0.3720553490607779
142,7,33,13,,2.944597744140623,0.3720553490607779
143,12,28,5,,2.944409321289071,0.371825527862299
144,12,37,6,,2.943405269775402,0.3717628478419208
