,short_ma,long_ma,signal,cumulative_return,sharpe
3314,11,22,7,0.8113490740966771,-0.0771886065252464
9664,20,51,5,0.8109205676269504,-0.07906222531774726
6529,15,59,6,0.8109171844482449,-0.07914024434320223
634,6,59,15,0.8109171844482449,-0.07914024434320223
209,6,33,6,0.8099865515136682,-0.0774912394072702
3476,11,32,9,0.8097970379638679,-0.07933867693250822
2166,9,32,11,0.8097905780029235,-0.07939160222461529
69,6,24,10,0.8095928643798815,-0.07778722983215418
2689,10,24,6,0.8095928643798815,-0.07778722983215418
5059,13,49,8,0.8095643560791006,-0.0795230398956673
8848,19,40,5,0.8095422436523445,-0.07976737256723117
394,6,44,15,0.8094865783691363,-0.07957901668024754
1784,8,49,13,0.8094445837402348,-0.07957338028736452
1424,8,27,5,0.8090197967529323,-0.07816976604602521
658,7,20,7,0.8088630755615288,-0.07845182720556201
114,6,27,7,0.8085255993652317,-0.07846182576220963
769,7,27,6,0.8085255993652317,-0.07846182576220963
410,6,45,15,0.8081152813720704,-0.0802197973399673
1765,8,48,10,0.8081151281738254,-0.08024836491008082
3075,10,48,8,0.8077552239990266,-0.08040623713443583
3286,11,20,11,0.8075769750976548,-0.08012507124066465
6385,15,50,6,0.8075137982177706,-0.08072156490690734
2438,9,49,11,0.8074257122802758,-0.08075463281938518
758,7,26,11,0.807379023437501,-0.07888028812841945
3378,11,26,7,0.807379023437501,-0.07888028812841945
9249,20,25,6,0.8070005029296894,-0.08058645387207945
2004,9,22,9,0.8067730157470667,-0.07923279194256817
9440,20,37,5,0.8062865270996067,-0.08126564009619268
3313,11,22,6,0.80625311401367,-0.07937547034180505
38,6,22,11,0.80625311401367,-0.07937547034180505
2228,9,36,9,0.8061785296630842,-0.0813015464423431
794,7,28,15,0.8061368829345666,-0.08113881071755129
6034,15,28,7,0.8060944427490204,-0.08118203649822879
5281,14,22,6,0.8060289904785153,-0.0793715179732926
41,6,22,14,0.8060289904785153,-0.0793715179732926
2129,9,30,6,0.805745242919928,-0.07952353074735437
164,6,30,9,0.8057406182861373,-0.07950027297934631
1322,8,20,15,0.8057270031738286,-0.08074715988067632
2049,9,25,6,0.8056368743896503,-0.0797152440257063
84,6,25,9,0.8056368743896503,-0.0797152440257063
1464,8,29,13,0.8054754113769499,-0.08132501384606554
4739,13,29,8,0.8054611712646474,-0.08132294182457579
283,6,37,16,0.8054407696533177,-0.08152419053809203
4641,13,23,6,0.8054236340332044,-0.07966841215677696
56,6,23,13,0.8054236340332044,-0.07966841215677696
1080,7,46,13,0.805323251342775,-0.08170139787775457
126,6,27,19,0.8050897930908171,-0.0814560835088145
3539,11,36,8,0.8050579705810542,-0.08166298937862237
1574,8,36,11,0.8050579705810542,-0.08166298937862237
9552,20,44,5,0.8050204846191392,-0.0817761956162133
2883,10,36,8,0.8049094415283184,-0.0818806074558702
1573,8,36,10,0.8049094415283184,-0.0818806074558702
8641,19,27,6,0.8042192968750015,-0.08190667707119076
2853,10,34,10,0.8040802026367181,-0.0820071100811288
5249,14,20,6,0.8040483428955059,-0.0805582193124289
3333,11,23,10,0.8038299792480512,-0.08136769531124588
2678,10,23,11,0.8038299792480512,-0.08136769531124588
5907,15,20,8,0.8036210620117197,-0.08164790590193362
1397,8,25,10,0.8035404382324172,-0.0805051432272053
2707,10,25,8,0.8035404382324172,-0.0805051432272053
1621,8,39,10,0.8034970001220672,-0.08230982395955004
2931,10,39,8,0.8034970001220672,-0.08230982395955004
5010,13,46,7,0.8031949591064432,-0.08271261858892424
4052,12,27,9,0.8030750122070267,-0.08246003373737726
2087,9,27,12,0.8030750122070267,-0.08246003373737726
8449,18,56,6,0.8030633630371112,-0.08281878778211119
6305,15,45,6,0.802729481811524,-0.08286692982299923
1413,8,26,10,0.802439875488284,-0.08100836650729612
2723,10,26,8,0.802439875488284,-0.08100836650729612
9777,20,58,6,0.8024366717529302,-0.0830825186767709
3828,11,54,9,0.8023586871337924,-0.08291718054017777
2518,9,54,11,0.8023586871337924,-0.08291718054017777
9,6,20,14,0.8023242266845698,-0.08134694115764306
6257,15,42,6,0.8022573822021484,-0.08307010662429218
6289,15,44,6,0.8020750811767545,-0.08330095355543939
2800,10,31,5,0.8019520709228511,-0.08110752457027878
755,7,26,8,0.8018959039306635,-0.08162642370280535
1410,8,26,7,0.8018959039306635,-0.08162642370280535
5426,14,31,7,0.8011703369140594,-0.08356549213399438
841,7,31,14,0.8011703369140594,-0.08356549213399438
111,6,26,20,0.8011431207275386,-0.0831584925592448
226,6,34,7,0.8007004125976588,-0.08199157961058223
881,7,34,6,0.8007004125976588,-0.08199157961058223
5264,14,21,5,0.8002777221679639,-0.08212604205252956
299,6,38,16,0.8002287329101527,-0.0840141069596671
2677,10,23,10,0.8000548876953123,-0.08315509556766885
236,6,34,17,0.7999445465087892,-0.08421667076853344
2038,9,24,11,0.7998299615478502,-0.08339388538490045
3348,11,24,9,0.7998299615478502,-0.08339388538490045
3748,11,49,9,0.7996307153320272,-0.0841810254255154
1031,7,43,12,0.7994860211181621,-0.08447955989279388
8176,18,39,5,0.7994207049560553,-0.08456102993725738
2693,10,24,10,0.7991648040771459,-0.0836544311693867
426,6,46,15,0.7989562713623036,-0.08471750892822758
8256,18,44,5,0.798950718383793,-0.08467202697245223
9809,20,60,6,0.7986753759765578,-0.08485364168784103
7201,16,60,6,0.7980900097656277,-0.08504724598779524
2453,9,50,10,0.7979828704833993,-0.08531303364585248
3108,10,50,9,0.7979828704833993,-0.08531303364585248
5921,15,21,6,0.7979269500732419,-0.08324120958022876
26,6,21,15,0.7979269500732419,-0.08324120958022876
668,7,20,17,0.7978633325195302,-0.0840435302268084
7218,17,20,7,0.797768189697268,-0.08404948575986629
1399,8,25,12,0.7977442218017571,-0.08411045495856156
4019,12,25,8,0.7977442218017571,-0.08411045495856156
4592,13,20,5,0.79762379760742,-0.08324964566323001
8513,18,60,6,0.7975877368164042,-0.08548413729179699
4001,12,24,6,0.7974429418945357,-0.08341595807536449
71,6,24,12,0.7974429418945357,-0.08341595807536449
2096,9,28,5,0.7974259692382832,-0.0834456961820415
4306,12,43,7,0.7973614184570307,-0.08538811079059122
887,7,34,12,0.7969967797851548,-0.08541563518984314
4162,12,34,7,0.7969967797851548,-0.08541563518984314
2404,9,47,9,0.7964872186279326,-0.08590539072275212
272,6,37,5,0.7960432025146483,-0.08413903945822716
2422,9,48,11,0.7952670367431597,-0.0863762855484359
6833,16,37,6,0.7950166668701188,-0.08646883404068376
6321,15,46,6,0.7947136798095752,-0.08661004944165428
1783,8,49,12,0.7946940417480514,-0.08672821144141091
7552,17,41,5,0.7946414489746102,-0.08666851776795538
1799,8,50,12,0.794425391845702,-0.08677380235551409
1129,7,49,14,0.7935669085693327,-0.08700585641963415
4419,12,50,8,0.793208192749023,-0.08726565618791846
651,6,60,16,0.7928203088378921,-0.08744444181291498
9265,20,26,6,0.792571484985351,-0.08729295404549511
101,6,26,10,0.79256237121582,-0.08544888993395829
2721,10,26,6,0.79256237121582,-0.08544888993395829
3984,12,23,5,0.7922507470703137,-0.08584616656651685
905,7,35,14,0.7920243884277346,-0.08789113290944617
395,6,44,16,0.7917032397460965,-0.0881786429110679
1320,8,20,13,0.7915943945312474,-0.08660326337939485
4595,13,20,8,0.7915943945312474,-0.08660326337939485
9761,20,57,6,0.791560405883789,-0.08801152335221601
5280,14,22,5,0.7915388604736353,-0.08621397996536183
4723,13,28,8,0.7910919390869137,-0.0884010603810828
3732,11,48,9,0.7910009301757818,-0.08816914299765151
1448,8,28,13,0.7909327734375025,-0.08846263956858348
5490,14,35,7,0.7908462890624962,-0.08846389231967368
1065,7,45,14,0.790639654541019,-0.08850462404797425
8960,19,47,5,0.7904808612060574,-0.08868709032687302
1081,7,46,14,0.7902986059570344,-0.08872425952798536
1781,8,49,10,0.7902833660888653,-0.08879624518259936
3091,10,49,8,0.7902833660888653,-0.08879624518259936
6642,16,25,7,0.7900102026367164,-0.08887609144457316
747,7,25,16,0.7899008435058533,-0.08892713728401098
850,7,32,7,0.78967255065918,-0.08705760269884101
1066,7,45,15,0.7896665240478506,-0.08915679828217281
8896,19,43,5,0.7896193353271489,-0.08931216331342964
2144,9,31,5,0.7891378405761763,-0.08731586593703768
4403,12,49,8,0.7889976507568354,-0.08935769087954473
85,6,25,10,0.788980228271487,-0.08746108675001632
4657,13,24,6,0.7884537377929678,-0.08761113001257531
72,6,24,13,0.7884537377929678,-0.08761113001257531
5666,14,46,7,0.7883262017822261,-0.08952536057034319
4609,13,21,6,0.7882635546874995,-0.08776293105932076
3344,11,24,5,0.7880815179443342,-0.08796451595056583
3492,11,33,9,0.787718987426756,-0.0899461791685476
1394,8,25,7,0.7875416986083982,-0.08814747157990761
739,7,25,8,0.7875416986083982,-0.08814747157990761
2647,10,21,12,0.7873587866210927,-0.08915556989310996
3957,12,21,10,0.7873587866210927,-0.08915556989310996
2182,9,33,11,0.7873096276855457,-0.0901794278154472
3508,11,34,9,0.787200358276367,-0.09013645966399061
7441,17,34,6,0.7871832598876962,-0.09016430988569359
2198,9,34,11,0.7871657995605427,-0.09016782984183268
6945,16,44,6,0.7871025415039063,-0.09046838187477037
2035,9,24,8,0.7867702062988264,-0.08847402050895806
1380,8,24,9,0.7867702062988264,-0.08847402050895806
2884,10,36,9,0.7865088897705133,-0.09035068436121604
2229,9,36,10,0.7865088897705133,-0.09035068436121604
2821,10,32,10,0.785383379516594,-0.09107835992062509
864,7,33,5,0.7851863195800778,-0.08904747101040211
2705,10,25,6,0.7849656561279272,-0.08940629733565172
4610,13,21,7,0.7848403332519545,-0.08939068765822174
680,7,21,13,0.7848403332519545,-0.08939068765822174
3345,11,24,6,0.7842906695556635,-0.08958590873397526
2214,9,35,11,0.7840071740722683,-0.09172210050192293
2244,9,37,9,0.7839465277099611,-0.09160913174283881
714,7,23,15,0.7837271588134745,-0.09100998389302356
5954,15,23,7,0.7837271588134745,-0.09100998389302356
443,6,47,16,0.7835789953613287,-0.09185402459388688
6849,16,38,6,0.7835633367919914,-0.0920862805695309
5410,14,30,7,0.7835121771240225,-0.09178904542639382
825,7,30,14,0.7835121771240225,-0.09178904542639382
6545,15,60,6,0.7834425933837905,-0.0923160042408087
650,6,60,15,0.7834425933837905,-0.0923160042408087
1767,8,48,12,0.7834402746582075,-0.09192075573321336
950,7,38,11,0.7833778289794899,-0.09180044319622367
3570,11,38,7,0.7833778289794899,-0.09180044319622367
2709,10,25,10,0.7833309588623046,-0.09130354804061434
5714,14,49,7,0.7832913146972676,-0.09224042030858902
332,6,40,17,0.7830988916015676,-0.09213478994050389
2165,9,32,10,0.7827668749999999,-0.09226567679722424
2820,10,32,9,0.7827668749999999,-0.09226567679722424
1364,8,23,9,0.78262128295898,-0.09036175075771881
2019,9,23,8,0.78262128295898,-0.09036175075771881
8928,19,45,5,0.7822888250732422,-0.09249232424081284
2406,9,47,11,0.782075291748045,-0.09269877697492047
459,6,48,16,0.7817223779296877,-0.09271089127239104
9424,20,36,5,0.7812225030517584,-0.09303275589122127
9169,19,60,6,0.7811077661132796,-0.09343648853401479
3524,11,35,9,0.7810806372070311,-0.09324842924276369
316,6,39,17,0.780959086914062,-0.09305227547543093
1415,8,26,12,0.7809438262939452,-0.09239901037661792
4035,12,26,8,0.7809438262939452,-0.09239901037661792
24,6,21,13,0.7809365319824192,-0.09119908279182057
639,6,59,20,0.7808999316406274,-0.09350657137945997
3587,11,39,8,0.7808386248779309,-0.09341221254047559
1622,8,39,11,0.7808386248779309,-0.09341221254047559
9536,20,43,5,0.7806392749023416,-0.09318670937365921
623,6,58,20,0.7805183190917991,-0.09371542515316875
4608,13,21,5,0.7804906982421859,-0.09120222060932295
1313,8,20,6,0.7804634924316426,-0.09158912797993576
3,6,20,8,0.7804634924316426,-0.09158912797993576
7793,17,56,6,0.7804452630615206,-0.09384388033003269
7537,17,40,6,0.7803948883056645,-0.09335013429941674
70,6,24,11,0.7803933483886739,-0.09134074213954434
9456,20,38,5,0.7803566766357418,-0.09333823999981614
1096,7,47,13,0.7800213525390665,-0.093566949236533
1440,8,28,5,0.7799934606933606,-0.09164401466155456
2160,9,32,5,0.779692293701173,-0.09183009415227178
9810,20,60,7,0.7796405804443377,-0.09376373384986922
3361,11,25,6,0.7796243402099559,-0.09164231942711253
5650,14,45,7,0.7792272601318386,-0.09387933006837704
3716,11,47,9,0.7790186956787113,-0.09402969860963864
3077,10,48,10,0.778781740722655,-0.09411752106647438
2260,9,38,9,0.7787210638427751,-0.09420646764030309
6306,15,45,7,0.7782991394042982,-0.09459908222647355
4483,12,54,8,0.7782824377441387,-0.09469642114948518
1863,8,54,12,0.7782824377441387,-0.09469642114948518
2245,9,37,10,0.7782527178955088,-0.09459899627971634
2900,10,37,9,0.7782527178955088,-0.09459899627971634
220,6,33,17,0.7781692266845711,-0.09460464555563561
474,6,49,15,0.778056871337892,-0.09442982720626727
4659,13,24,8,0.7777940863037133,-0.09388593069690106
1384,8,24,13,0.7777940863037133,-0.09388593069690106
1351,8,22,12,0.7773583831787121,-0.093334365560641
3971,12,22,8,0.7773583831787121,-0.093334365560641
3331,11,23,8,0.7768606903076162,-0.09322970675668209
1366,8,23,11,0.7768606903076162,-0.09322970675668209
6369,15,49,6,0.7767697717285142,-0.09516629030278495
2692,10,24,9,0.7762304553222646,-0.09359632147097885
2037,9,24,10,0.7762304553222646,-0.09359632147097885
9472,20,39,5,0.7762012304687522,-0.09543746880435931
142,6,28,19,0.7761824346923827,-0.09505339769411247
880,7,34,5,0.7756562237548804,-0.09337848547526263
2660,10,22,9,0.7754856958007829,-0.09371639056152281
2005,9,22,10,0.7754856958007829,-0.09371639056152281
53,6,23,10,0.7747947558593732,-0.09437815213267697
2673,10,23,6,0.7747947558593732,-0.09437815213267697
588,6,56,17,0.7747197827148427,-0.09649380406840091
4387,12,48,8,0.7746608795166001,-0.09624331148572587
157,6,29,18,0.7746139788818392,-0.09610249209917006
1543,8,34,12,0.7745908221435533,-0.09626604893142697
4163,12,34,8,0.7745908221435533,-0.09626604893142697
8417,18,54,6,0.7744643933105443,-0.09628946971450476
258,6,36,7,0.7738667779540993,-0.09447802656755208
5633,14,44,6,0.7733522131347659,-0.09679880913849297
393,6,44,14,0.7733522131347659,-0.09679880913849297
3969,12,22,6,0.7733219232177756,-0.0946990106887847
4178,12,35,7,0.7729928741455078,-0.09698496214692139
903,7,35,12,0.7729928741455078,-0.09698496214692139
3029,10,45,10,0.7728113403320321,-0.0973297389076539
2016,9,23,5,0.7727772253417962,-0.09512242950707187
7425,17,33,6,0.7724730310058602,-0.09716481725691087
4467,12,53,8,0.7720852612304706,-0.09765991913088744
1847,8,53,12,0.7720852612304706,-0.09765991913088744
3061,10,47,10,0.7720410003662093,-0.09770032751611205
7216,17,20,5,0.7717529565429692,-0.09562430968641102
4340,12,45,9,0.7714147125244154,-0.09755214657129772
2375,9,45,12,0.7714109008789068,-0.09753405984405336
1736,8,46,13,0.7712769323730481,-0.097643967720372
1353,8,22,14,0.7710257867431617,-0.09704457736118287
86,6,25,11,0.7709440130615266,-0.09562051621073286
6993,16,47,6,0.7709064965820323,-0.09810366324088104
1033,7,43,14,0.7708373193359364,-0.09813162016864631
9170,19,60,7,0.7707584417724638,-0.09830173774207908
8497,18,59,6,0.7705663293457036,-0.09856802380135496
2048,9,25,5,0.770466353759768,-0.09630511066944557
347,6,41,16,0.7703661767578166,-0.09861567177163279
6578,16,21,7,0.7701515252685563,-0.09750879374112087
683,7,21,16,0.7701515252685563,-0.09750879374112087
3571,11,38,8,0.7700606219482413,-0.0983651416786049
1606,8,38,11,0.7700606219482413,-0.0983651416786049
3332,11,23,9,0.7700521520996056,-0.09744665174161946
2022,9,23,11,0.7700521520996056,-0.09744665174161946
3953,12,21,6,0.7699589410400383,-0.09646190244903186
4017,12,25,6,0.7699368402099668,-0.09630223670489435
87,6,25,12,0.7699368402099668,-0.09630223670489435
3988,12,23,9,0.7697401873779314,-0.09765132765292102
2023,9,23,12,0.7697401873779314,-0.09765132765292102
110,6,26,19,0.7696616241455082,-0.09845290535576702
1568,8,36,5,0.7695456658935542,-0.0966437468704077
116,6,27,9,0.7694358612060526,-0.09665441692988376
2081,9,27,6,0.7694358612060526,-0.09665441692988376
7009,16,48,6,0.7693833898925756,-0.09879283939800891
1527,8,33,12,0.7693000280761717,-0.09877613410145447
4147,12,33,8,0.7693000280761717,-0.09877613410145447
427,6,46,16,0.7691824548339798,-0.09886113574669185
3312,11,22,5,0.7691368981933574,-0.09696706469919114
7632,17,46,5,0.769112398681639,-0.09912516516889197
7521,17,39,6,0.7686888861084018,-0.099517140910061
8625,19,26,6,0.7686334277343747,-0.09886733551153144
2052,9,25,9,0.7685660083007795,-0.0972282058070807
412,6,45,17,0.7680574566650389,-0.09941995807890086
6961,16,45,6,0.768056586914061,-0.09954900089311665
6977,16,46,6,0.7680512597656245,-0.09952816462139703
3952,12,21,5,0.7679116906738263,-0.0976109482900255
5283,14,22,8,0.7678907531738314,-0.09853999483474832
2128,9,30,5,0.7677851568603529,-0.09745423953361815
5026,13,47,7,0.7677067504882822,-0.09973669592249426
411,6,45,16,0.7676430895996098,-0.09964502914399291
5746,14,51,7,0.7669313745117158,-0.10017997651472023
1161,7,51,14,0.7669313745117158,-0.10017997651472023
9568,20,45,5,0.7668651495361328,-0.10006779099489789
5218,13,59,7,0.7664091528320336,-0.10025335218657085
1288,7,59,13,0.7664091528320336,-0.10025335218657085
23,6,21,12,0.7662245178222671,-0.09818248531040406
3045,10,46,10,0.766140321044927,-0.10056539069559499
1425,8,27,6,0.7656239306640559,-0.09828571368286736
115,6,27,8,0.7656239306640559,-0.09828571368286736
848,7,32,5,0.7653882714843768,-0.09831088196072273
